Timestamp,Total_Consumption_kWh,HVAC,Lighting,Machinery,Computers,Refrigeration,Date,Month,Daily_Consumption_kWh,Monthly_Consumption_kWh
2/17/2023 0:00,8.51,2.15,0.76,3.33,1.01,1.26,2/17/2023,2023-02,266.97,7483.89
2/17/2023 1:00,8.22,2.43,0.55,2.83,0.91,1.5,2/17/2023,2023-02,266.97,7483.89
2/17/2023 2:00,7.94,2.01,0.78,2.13,1,2.02,2/17/2023,2023-02,266.97,7483.89
2/17/2023 3:00,8.41,1.72,0.78,3.19,0.81,1.91,2/17/2023,2023-02,266.97,7483.89
2/17/2023 4:00,8.23,1.76,0.61,3.09,1.31,1.46,2/17/2023,2023-02,266.97,7483.89
2/17/2023 5:00,7.58,1.49,0.58,3.36,0.81,1.34,2/17/2023,2023-02,266.97,7483.89
2/17/2023 6:00,8.3,1.54,0.79,3.41,0.87,1.69,2/17/2023,2023-02,266.97,7483.89
2/17/2023 7:00,8.52,1.41,0.67,3.43,1.31,1.7,2/17/2023,2023-02,266.97,7483.89
2/17/2023 8:00,14.74,3.54,1.22,5.02,2.19,2.77,2/17/2023,2023-02,266.97,7483.89
2/17/2023 9:00,15.24,3.77,1.12,5.39,2.17,2.79,2/17/2023,2023-02,266.97,7483.89
2/17/2023 10:00,14.68,3.54,1.22,5.13,1.86,2.93,2/17/2023,2023-02,266.97,7483.89
2/17/2023 11:00,14.91,3.62,1.31,4.8,1.93,3.25,2/17/2023,2023-02,266.97,7483.89
2/17/2023 12:00,15.32,3.8,1.31,5.06,2.14,3.01,2/17/2023,2023-02,266.97,7483.89
2/17/2023 13:00,13.64,3.28,1.1,4.55,1.85,2.86,2/17/2023,2023-02,266.97,7483.89
2/17/2023 14:00,14.79,3.6,1.31,4.75,2.01,3.12,2/17/2023,2023-02,266.97,7483.89
2/17/2023 15:00,14.71,3.42,1.19,5.28,2.04,2.78,2/17/2023,2023-02,266.97,7483.89
2/17/2023 16:00,14.71,3.61,1.23,4.78,2.02,3.07,2/17/2023,2023-02,266.97,7483.89
2/17/2023 17:00,14.2,3.77,1.1,4.51,2.04,2.78,2/17/2023,2023-02,266.97,7483.89
2/17/2023 18:00,15.08,3.44,1.31,5.3,2.14,2.89,2/17/2023,2023-02,266.97,7483.89
2/17/2023 19:00,6.8,1.52,0.77,2.06,0.87,1.58,2/17/2023,2023-02,266.97,7483.89
2/17/2023 20:00,8.62,2.32,0.6,2.4,1.28,2.02,2/17/2023,2023-02,266.97,7483.89
2/17/2023 21:00,8.04,1.69,0.49,3.4,1.15,1.31,2/17/2023,2023-02,266.97,7483.89
2/17/2023 22:00,8.92,1.89,0.69,3.07,1.28,1.99,2/17/2023,2023-02,266.97,7483.89
2/17/2023 23:00,6.86,1.67,0.49,2.48,0.81,1.41,2/17/2023,2023-02,266.97,7483.89
2/18/2023 0:00,8.29,1.53,0.65,3.22,0.83,2.06,2/18/2023,2023-02,269.46,7483.89
2/18/2023 1:00,8.13,1.48,0.65,2.91,1,2.09,2/18/2023,2023-02,269.46,7483.89
2/18/2023 2:00,8.79,2.28,0.52,3.05,1.29,1.65,2/18/2023,2023-02,269.46,7483.89
2/18/2023 3:00,8.04,1.86,0.55,2.59,1.02,2.02,2/18/2023,2023-02,269.46,7483.89
2/18/2023 4:00,8.77,1.52,0.55,3.49,1.3,1.91,2/18/2023,2023-02,269.46,7483.89
2/18/2023 5:00,6.96,1.51,0.78,2.05,1.2,1.42,2/18/2023,2023-02,269.46,7483.89
2/18/2023 6:00,8.64,1.82,0.69,3.19,1.35,1.59,2/18/2023,2023-02,269.46,7483.89
2/18/2023 7:00,8.71,2.07,0.7,3.1,0.94,1.9,2/18/2023,2023-02,269.46,7483.89
2/18/2023 8:00,14.73,3.31,1.14,5.22,1.92,3.14,2/18/2023,2023-02,269.46,7483.89
2/18/2023 9:00,14.78,3.64,1.1,5.08,2.18,2.78,2/18/2023,2023-02,269.46,7483.89
2/18/2023 10:00,14.99,3.52,1.2,4.98,2.18,3.11,2/18/2023,2023-02,269.46,7483.89
2/18/2023 11:00,14.31,3.61,1.17,4.57,1.88,3.08,2/18/2023,2023-02,269.46,7483.89
2/18/2023 12:00,15.11,3.51,1.29,5.09,2.14,3.08,2/18/2023,2023-02,269.46,7483.89
2/18/2023 13:00,14.76,3.5,1.08,5.39,1.81,2.98,2/18/2023,2023-02,269.46,7483.89
2/18/2023 14:00,14.64,3.42,1.31,5.12,2.09,2.7,2/18/2023,2023-02,269.46,7483.89
2/18/2023 15:00,14.71,3.29,1.09,5.47,2.15,2.71,2/18/2023,2023-02,269.46,7483.89
2/18/2023 16:00,14.48,3.47,1.3,4.93,2.07,2.71,2/18/2023,2023-02,269.46,7483.89
2/18/2023 17:00,14.73,3.76,1.12,5.01,1.91,2.93,2/18/2023,2023-02,269.46,7483.89
2/18/2023 18:00,14.97,3.7,1.25,5.02,2.09,2.91,2/18/2023,2023-02,269.46,7483.89
2/18/2023 19:00,8.96,1.89,0.71,3.36,1.31,1.69,2/18/2023,2023-02,269.46,7483.89
2/18/2023 20:00,7.89,2.41,0.66,2.39,1.03,1.4,2/18/2023,2023-02,269.46,7483.89
2/18/2023 21:00,8.69,2.09,0.55,3.35,0.85,1.85,2/18/2023,2023-02,269.46,7483.89
2/18/2023 22:00,7.2,1.51,0.82,2.07,1.22,1.58,2/18/2023,2023-02,269.46,7483.89
2/18/2023 23:00,8.18,2.02,0.58,2.32,1.21,2.05,2/18/2023,2023-02,269.46,7483.89
2/19/2023 0:00,7.51,2.04,0.5,2.23,1.28,1.46,2/19/2023,2023-02,263.03,7483.89
2/19/2023 1:00,8.18,1.88,0.84,2.37,1.39,1.7,2/19/2023,2023-02,263.03,7483.89
2/19/2023 2:00,8.09,2.38,0.53,2.51,0.92,1.75,2/19/2023,2023-02,263.03,7483.89
2/19/2023 3:00,6.98,1.54,0.72,2.05,0.91,1.76,2/19/2023,2023-02,263.03,7483.89
2/19/2023 4:00,8.19,1.41,0.58,3.44,1,1.76,2/19/2023,2023-02,263.03,7483.89
2/19/2023 5:00,7.46,1.57,0.53,2.89,0.98,1.49,2/19/2023,2023-02,263.03,7483.89
2/19/2023 6:00,7.34,1.56,0.8,2.46,0.92,1.6,2/19/2023,2023-02,263.03,7483.89
2/19/2023 7:00,8.33,2.14,0.7,3.12,1.15,1.22,2/19/2023,2023-02,263.03,7483.89
2/19/2023 8:00,14.1,3.31,1.23,4.63,1.93,3,2/19/2023,2023-02,263.03,7483.89
2/19/2023 9:00,14.48,3.25,1.23,4.83,2,3.17,2/19/2023,2023-02,263.03,7483.89
2/19/2023 10:00,13.75,3.25,1.22,4.55,1.87,2.86,2/19/2023,2023-02,263.03,7483.89
2/19/2023 11:00,13.7,3.2,1.15,4.73,1.89,2.73,2/19/2023,2023-02,263.03,7483.89
2/19/2023 12:00,14.75,3.7,1.23,4.59,1.94,3.29,2/19/2023,2023-02,263.03,7483.89
2/19/2023 13:00,14.87,3.81,1.15,5.18,1.82,2.91,2/19/2023,2023-02,263.03,7483.89
2/19/2023 14:00,14.3,3.18,1.08,5.12,2.15,2.77,2/19/2023,2023-02,263.03,7483.89
2/19/2023 15:00,14.24,3.18,1.11,5.1,1.95,2.9,2/19/2023,2023-02,263.03,7483.89
2/19/2023 16:00,14.62,3.21,1.22,5.03,2.1,3.06,2/19/2023,2023-02,263.03,7483.89
2/19/2023 17:00,15.15,3.54,1.18,5.19,2.12,3.12,2/19/2023,2023-02,263.03,7483.89
2/19/2023 18:00,15.65,3.84,1.2,5.45,1.88,3.28,2/19/2023,2023-02,263.03,7483.89
2/19/2023 19:00,8.25,1.63,0.77,3.03,1.04,1.78,2/19/2023,2023-02,263.03,7483.89
2/19/2023 20:00,8.08,2.18,0.64,2.48,1.01,1.77,2/19/2023,2023-02,263.03,7483.89
2/19/2023 21:00,7.97,2.11,0.8,2.28,0.97,1.81,2/19/2023,2023-02,263.03,7483.89
2/19/2023 22:00,8.71,2.12,0.81,3.07,1.36,1.35,2/19/2023,2023-02,263.03,7483.89
2/19/2023 23:00,8.33,1.97,0.55,2.67,1.24,1.9,2/19/2023,2023-02,263.03,7483.89
2/20/2023 0:00,7.5,1.92,0.55,2.49,0.98,1.56,2/20/2023,2023-02,269.67,7483.89
2/20/2023 1:00,7.94,2.14,0.76,2.55,0.91,1.58,2/20/2023,2023-02,269.67,7483.89
2/20/2023 2:00,7.89,2.4,0.57,2.79,0.88,1.25,2/20/2023,2023-02,269.67,7483.89
2/20/2023 3:00,8.07,2.08,0.51,3.24,0.93,1.31,2/20/2023,2023-02,269.67,7483.89
2/20/2023 4:00,7.72,1.87,0.82,2.81,0.96,1.26,2/20/2023,2023-02,269.67,7483.89
2/20/2023 5:00,8.81,2.15,0.61,3.39,1.39,1.27,2/20/2023,2023-02,269.67,7483.89
2/20/2023 6:00,8.27,1.57,0.55,3.46,1.19,1.5,2/20/2023,2023-02,269.67,7483.89
2/20/2023 7:00,8.04,1.47,0.72,3.34,1.21,1.3,2/20/2023,2023-02,269.67,7483.89
2/20/2023 8:00,15.73,3.85,1.11,5.41,2.18,3.18,2/20/2023,2023-02,269.67,7483.89
2/20/2023 9:00,15.21,3.69,1.2,5.25,1.94,3.13,2/20/2023,2023-02,269.67,7483.89
2/20/2023 10:00,14.33,3.3,1.25,4.88,1.94,2.96,2/20/2023,2023-02,269.67,7483.89
2/20/2023 11:00,14.86,3.78,1.19,4.86,2.2,2.83,2/20/2023,2023-02,269.67,7483.89
2/20/2023 12:00,15.15,3.21,1.18,5.38,2.09,3.29,2/20/2023,2023-02,269.67,7483.89
2/20/2023 13:00,13.96,3.67,1.09,4.61,1.87,2.72,2/20/2023,2023-02,269.67,7483.89
2/20/2023 14:00,14.77,3.32,1.13,5.28,2.18,2.86,2/20/2023,2023-02,269.67,7483.89
2/20/2023 15:00,14.63,3.81,1.29,4.6,2.18,2.75,2/20/2023,2023-02,269.67,7483.89
2/20/2023 16:00,14.44,3.72,1.12,4.91,1.91,2.78,2/20/2023,2023-02,269.67,7483.89
2/20/2023 17:00,14.74,3.8,1.2,4.93,2.04,2.77,2/20/2023,2023-02,269.67,7483.89
2/20/2023 18:00,15.27,3.66,1.17,5.37,1.99,3.08,2/20/2023,2023-02,269.67,7483.89
2/20/2023 19:00,9.83,2.11,0.82,3.5,1.31,2.09,2/20/2023,2023-02,269.67,7483.89
2/20/2023 20:00,7.83,1.51,0.77,3.03,1.2,1.32,2/20/2023,2023-02,269.67,7483.89
2/20/2023 21:00,9.46,2.26,0.84,3.27,1.32,1.77,2/20/2023,2023-02,269.67,7483.89
2/20/2023 22:00,7.79,1.97,0.54,2.81,0.84,1.63,2/20/2023,2023-02,269.67,7483.89
2/20/2023 23:00,7.43,1.9,0.57,2.11,0.91,1.94,2/20/2023,2023-02,269.67,7483.89
2/21/2023 0:00,7.89,1.79,0.5,3.17,0.98,1.45,2/21/2023,2023-02,265.4,7483.89
2/21/2023 1:00,7.7,1.45,0.75,3.27,0.86,1.37,2/21/2023,2023-02,265.4,7483.89
2/21/2023 2:00,7.89,1.91,0.51,3.11,0.87,1.49,2/21/2023,2023-02,265.4,7483.89
2/21/2023 3:00,8.41,1.99,0.57,3.07,1.31,1.47,2/21/2023,2023-02,265.4,7483.89
2/21/2023 4:00,7.7,1.64,0.7,2.45,1.03,1.88,2/21/2023,2023-02,265.4,7483.89
2/21/2023 5:00,8.84,1.88,0.7,3.48,0.84,1.94,2/21/2023,2023-02,265.4,7483.89
2/21/2023 6:00,7.25,2.08,0.78,2.2,0.96,1.23,2/21/2023,2023-02,265.4,7483.89
2/21/2023 7:00,8.61,2.1,0.81,2.73,0.95,2.02,2/21/2023,2023-02,265.4,7483.89
2/21/2023 8:00,14.11,3.42,1.2,4.61,2.13,2.75,2/21/2023,2023-02,265.4,7483.89
2/21/2023 9:00,14.4,3.57,1.29,4.51,1.99,3.04,2/21/2023,2023-02,265.4,7483.89
2/21/2023 10:00,14.39,3.29,1.16,4.79,1.93,3.22,2/21/2023,2023-02,265.4,7483.89
2/21/2023 11:00,14.92,3.73,1.27,4.52,2.12,3.28,2/21/2023,2023-02,265.4,7483.89
2/21/2023 12:00,14.54,3.31,1.29,4.79,2.03,3.12,2/21/2023,2023-02,265.4,7483.89
2/21/2023 13:00,14.81,3.42,1.19,4.75,2.17,3.28,2/21/2023,2023-02,265.4,7483.89
2/21/2023 14:00,15.17,3.43,1.08,5.26,2.1,3.3,2/21/2023,2023-02,265.4,7483.89
2/21/2023 15:00,15.35,3.76,1.3,5.32,2.05,2.92,2/21/2023,2023-02,265.4,7483.89
2/21/2023 16:00,14.78,3.27,1.28,5.41,2.07,2.75,2/21/2023,2023-02,265.4,7483.89
2/21/2023 17:00,14.79,3.45,1.2,4.88,2.07,3.19,2/21/2023,2023-02,265.4,7483.89
2/21/2023 18:00,15,3.6,1.27,5.37,1.81,2.95,2/21/2023,2023-02,265.4,7483.89
2/21/2023 19:00,9.28,2.37,0.61,3.38,1.37,1.55,2/21/2023,2023-02,265.4,7483.89
2/21/2023 20:00,6.7,1.59,0.55,2.15,1.06,1.35,2/21/2023,2023-02,265.4,7483.89
2/21/2023 21:00,7.27,1.53,0.69,2.47,1.03,1.55,2/21/2023,2023-02,265.4,7483.89
2/21/2023 22:00,7.43,1.96,0.65,2.01,1.24,1.57,2/21/2023,2023-02,265.4,7483.89
2/21/2023 23:00,8.17,1.67,0.64,2.94,0.97,1.95,2/21/2023,2023-02,265.4,7483.89
2/22/2023 0:00,9.14,2.32,0.68,2.88,1.19,2.07,2/22/2023,2023-02,269.4,7483.89
2/22/2023 1:00,8.52,2,0.82,3.12,1.27,1.31,2/22/2023,2023-02,269.4,7483.89
2/22/2023 2:00,7.97,2.34,0.56,2.37,1.1,1.6,2/22/2023,2023-02,269.4,7483.89
2/22/2023 3:00,7.75,1.71,0.6,2.38,1.04,2.02,2/22/2023,2023-02,269.4,7483.89
2/22/2023 4:00,8.28,1.65,0.76,3,1.38,1.49,2/22/2023,2023-02,269.4,7483.89
2/22/2023 5:00,8.4,2.38,0.83,2.66,1.03,1.5,2/22/2023,2023-02,269.4,7483.89
2/22/2023 6:00,9.25,2.09,0.76,2.96,1.36,2.08,2/22/2023,2023-02,269.4,7483.89
2/22/2023 7:00,8.38,1.41,0.57,3.36,1.25,1.79,2/22/2023,2023-02,269.4,7483.89
2/22/2023 8:00,14.13,3.16,1.25,5.11,1.85,2.76,2/22/2023,2023-02,269.4,7483.89
2/22/2023 9:00,14.7,3.57,1.16,5.24,1.87,2.86,2/22/2023,2023-02,269.4,7483.89
2/22/2023 10:00,14.2,3.37,1.32,4.54,2.02,2.95,2/22/2023,2023-02,269.4,7483.89
2/22/2023 11:00,14.01,3.33,1.1,4.5,1.84,3.24,2/22/2023,2023-02,269.4,7483.89
2/22/2023 12:00,14.49,3.22,1.21,4.85,2.1,3.11,2/22/2023,2023-02,269.4,7483.89
2/22/2023 13:00,15.02,3.67,1.26,5.21,1.88,3,2/22/2023,2023-02,269.4,7483.89
2/22/2023 14:00,15.51,3.85,1.16,5.16,2.05,3.29,2/22/2023,2023-02,269.4,7483.89
2/22/2023 15:00,14.87,3.65,1.27,5.1,1.96,2.89,2/22/2023,2023-02,269.4,7483.89
2/22/2023 16:00,14.27,3.28,1.17,4.98,1.9,2.94,2/22/2023,2023-02,269.4,7483.89
2/22/2023 17:00,14.89,3.49,1.27,5.37,2,2.76,2/22/2023,2023-02,269.4,7483.89
2/22/2023 18:00,14.48,3.67,1.29,4.56,1.82,3.14,2/22/2023,2023-02,269.4,7483.89
2/22/2023 19:00,7.76,1.97,0.75,2.75,1.02,1.27,2/22/2023,2023-02,269.4,7483.89
2/22/2023 20:00,8.64,2.15,0.73,3.41,0.82,1.53,2/22/2023,2023-02,269.4,7483.89
2/22/2023 21:00,8.28,1.41,0.54,3.16,1.15,2.02,2/22/2023,2023-02,269.4,7483.89
2/22/2023 22:00,8.51,1.87,0.7,3.07,0.89,1.98,2/22/2023,2023-02,269.4,7483.89
2/22/2023 23:00,7.95,1.67,0.82,2.65,0.87,1.94,2/22/2023,2023-02,269.4,7483.89
2/23/2023 0:00,8.2,1.58,0.74,2.97,1.03,1.88,2/23/2023,2023-02,265.82,7483.89
2/23/2023 1:00,8.9,1.57,0.61,3.32,1.33,2.07,2/23/2023,2023-02,265.82,7483.89
2/23/2023 2:00,7.31,1.58,0.75,2.09,1.37,1.52,2/23/2023,2023-02,265.82,7483.89
2/23/2023 3:00,7.03,1.43,0.51,2.05,1.11,1.93,2/23/2023,2023-02,265.82,7483.89
2/23/2023 4:00,6.94,1.89,0.75,2.1,0.97,1.23,2/23/2023,2023-02,265.82,7483.89
2/23/2023 5:00,8.62,1.67,0.6,3.32,1.31,1.72,2/23/2023,2023-02,265.82,7483.89
2/23/2023 6:00,7.87,1.65,0.67,2.37,1.37,1.81,2/23/2023,2023-02,265.82,7483.89
2/23/2023 7:00,7.29,1.49,0.61,2.36,1.12,1.71,2/23/2023,2023-02,265.82,7483.89
2/23/2023 8:00,14.79,3.55,1.29,5.11,1.94,2.9,2/23/2023,2023-02,265.82,7483.89
2/23/2023 9:00,14.06,3.67,1.21,4.58,1.9,2.7,2/23/2023,2023-02,265.82,7483.89
2/23/2023 10:00,15.05,3.71,1.14,5.33,2.04,2.83,2/23/2023,2023-02,265.82,7483.89
2/23/2023 11:00,13.79,3.37,1.11,4.75,1.82,2.74,2/23/2023,2023-02,265.82,7483.89
2/23/2023 12:00,15.4,3.77,1.19,5.49,2.01,2.94,2/23/2023,2023-02,265.82,7483.89
2/23/2023 13:00,14.6,3.43,1.25,4.71,2.1,3.11,2/23/2023,2023-02,265.82,7483.89
2/23/2023 14:00,15.21,3.82,1.27,5.11,1.95,3.06,2/23/2023,2023-02,265.82,7483.89
2/23/2023 15:00,15.48,3.72,1.11,5.25,2.17,3.23,2/23/2023,2023-02,265.82,7483.89
2/23/2023 16:00,15.06,3.63,1.15,5.4,1.92,2.96,2/23/2023,2023-02,265.82,7483.89
2/23/2023 17:00,14.78,3.23,1.23,4.94,2.13,3.25,2/23/2023,2023-02,265.82,7483.89
2/23/2023 18:00,14.51,3.58,1.28,5.02,1.81,2.82,2/23/2023,2023-02,265.82,7483.89
2/23/2023 19:00,8.43,2.26,0.81,2.88,0.96,1.52,2/23/2023,2023-02,265.82,7483.89
2/23/2023 20:00,8.5,2.31,0.67,3.14,1.08,1.3,2/23/2023,2023-02,265.82,7483.89
2/23/2023 21:00,7.93,1.71,0.76,2.95,1.1,1.41,2/23/2023,2023-02,265.82,7483.89
2/23/2023 22:00,8.3,2.43,0.67,2.19,1.35,1.66,2/23/2023,2023-02,265.82,7483.89
2/23/2023 23:00,7.77,1.99,0.76,2.54,1.22,1.26,2/23/2023,2023-02,265.82,7483.89
2/24/2023 0:00,8.68,1.89,0.62,2.93,1.22,2.02,2/24/2023,2023-02,266.92,7483.89
2/24/2023 1:00,8.7,2.28,0.78,2.34,1.29,2.01,2/24/2023,2023-02,266.92,7483.89
2/24/2023 2:00,8.14,1.65,0.81,2.55,1.34,1.79,2/24/2023,2023-02,266.92,7483.89
2/24/2023 3:00,8.27,2.06,0.71,2.39,1.02,2.09,2/24/2023,2023-02,266.92,7483.89
2/24/2023 4:00,7.41,2.06,0.52,2.2,1.06,1.57,2/24/2023,2023-02,266.92,7483.89
2/24/2023 5:00,8.02,1.91,0.81,2.09,1.26,1.95,2/24/2023,2023-02,266.92,7483.89
2/24/2023 6:00,8.75,1.82,0.61,3.1,1.35,1.87,2/24/2023,2023-02,266.92,7483.89
2/24/2023 7:00,7.24,1.86,0.63,2.29,1.2,1.26,2/24/2023,2023-02,266.92,7483.89
2/24/2023 8:00,14.07,3.26,1.18,4.72,2.03,2.88,2/24/2023,2023-02,266.92,7483.89
2/24/2023 9:00,14.88,3.76,1.23,4.87,1.92,3.1,2/24/2023,2023-02,266.92,7483.89
2/24/2023 10:00,14.15,3.23,1.08,4.64,2.03,3.17,2/24/2023,2023-02,266.92,7483.89
2/24/2023 11:00,14.93,3.84,1.26,4.81,2.19,2.83,2/24/2023,2023-02,266.92,7483.89
2/24/2023 12:00,14.79,3.62,1.18,5.07,1.87,3.05,2/24/2023,2023-02,266.92,7483.89
2/24/2023 13:00,15.16,3.72,1.29,4.88,2.05,3.22,2/24/2023,2023-02,266.92,7483.89
2/24/2023 14:00,14.34,3.24,1.15,5.16,1.9,2.89,2/24/2023,2023-02,266.92,7483.89
2/24/2023 15:00,14.63,3.8,1.2,5.04,1.84,2.75,2/24/2023,2023-02,266.92,7483.89
2/24/2023 16:00,15.18,3.62,1.18,5.2,2.09,3.09,2/24/2023,2023-02,266.92,7483.89
2/24/2023 17:00,14.2,3.25,1.26,4.55,1.91,3.23,2/24/2023,2023-02,266.92,7483.89
2/24/2023 18:00,14.67,3.75,1.15,4.79,2.15,2.83,2/24/2023,2023-02,266.92,7483.89
2/24/2023 19:00,7.9,1.97,0.67,2.19,1.12,1.95,2/24/2023,2023-02,266.92,7483.89
2/24/2023 20:00,7.45,1.78,0.56,2.18,1.2,1.73,2/24/2023,2023-02,266.92,7483.89
2/24/2023 21:00,8.33,2.19,0.7,3.07,0.94,1.43,2/24/2023,2023-02,266.92,7483.89
2/24/2023 22:00,8.54,2.2,0.69,3.18,1.12,1.35,2/24/2023,2023-02,266.92,7483.89
2/24/2023 23:00,8.49,2.33,0.77,2.51,1.04,1.84,2/24/2023,2023-02,266.92,7483.89
2/25/2023 0:00,7.31,1.45,0.71,3.07,0.86,1.22,2/25/2023,2023-02,270.52,7483.89
2/25/2023 1:00,7.98,1.58,0.6,2.99,1.33,1.48,2/25/2023,2023-02,270.52,7483.89
2/25/2023 2:00,8.01,2.08,0.57,2.82,0.9,1.64,2/25/2023,2023-02,270.52,7483.89
2/25/2023 3:00,6.84,1.9,0.5,2.06,0.84,1.54,2/25/2023,2023-02,270.52,7483.89
2/25/2023 4:00,8.22,1.6,0.7,3.45,1.2,1.27,2/25/2023,2023-02,270.52,7483.89
2/25/2023 5:00,9.08,2.37,0.64,3.24,1.06,1.77,2/25/2023,2023-02,270.52,7483.89
2/25/2023 6:00,9.12,2.08,0.76,3.11,1.24,1.93,2/25/2023,2023-02,270.52,7483.89
2/25/2023 7:00,8.78,2.34,0.67,3,1.13,1.64,2/25/2023,2023-02,270.52,7483.89
2/25/2023 8:00,14.83,3.77,1.24,4.77,1.86,3.19,2/25/2023,2023-02,270.52,7483.89
2/25/2023 9:00,14.84,3.47,1.29,5.16,1.82,3.1,2/25/2023,2023-02,270.52,7483.89
2/25/2023 10:00,14.15,3.27,1.15,4.67,1.87,3.19,2/25/2023,2023-02,270.52,7483.89
2/25/2023 11:00,14.52,3.73,1.2,4.89,1.89,2.81,2/25/2023,2023-02,270.52,7483.89
2/25/2023 12:00,15.04,3.63,1.13,5.19,1.83,3.26,2/25/2023,2023-02,270.52,7483.89
2/25/2023 13:00,14.46,3.21,1.23,5.02,1.92,3.08,2/25/2023,2023-02,270.52,7483.89
2/25/2023 14:00,14.84,3.64,1.23,5.15,2.1,2.72,2/25/2023,2023-02,270.52,7483.89
2/25/2023 15:00,14.64,3.51,1.15,5.36,1.9,2.72,2/25/2023,2023-02,270.52,7483.89
2/25/2023 16:00,15.71,3.84,1.11,5.43,2.07,3.26,2/25/2023,2023-02,270.52,7483.89
2/25/2023 17:00,15.42,3.82,1.31,5.14,1.86,3.29,2/25/2023,2023-02,270.52,7483.89
2/25/2023 18:00,14.92,3.37,1.22,5.25,2.07,3.01,2/25/2023,2023-02,270.52,7483.89
2/25/2023 19:00,7.81,2.03,0.54,2.58,1.04,1.62,2/25/2023,2023-02,270.52,7483.89
2/25/2023 20:00,9.18,2.15,0.83,3.08,1.33,1.79,2/25/2023,2023-02,270.52,7483.89
2/25/2023 21:00,8.88,2.39,0.79,2.96,0.86,1.88,2/25/2023,2023-02,270.52,7483.89
2/25/2023 22:00,7.66,2.1,0.81,2.35,0.9,1.5,2/25/2023,2023-02,270.52,7483.89
2/25/2023 23:00,8.28,1.94,0.71,2.54,1.1,1.99,2/25/2023,2023-02,270.52,7483.89
2/26/2023 0:00,8.4,2.08,0.68,2.52,1.27,1.85,2/26/2023,2023-02,271.16,7483.89
2/26/2023 1:00,8.31,1.72,0.72,2.66,1.18,2.03,2/26/2023,2023-02,271.16,7483.89
2/26/2023 2:00,7.88,1.62,0.64,2.39,1.34,1.89,2/26/2023,2023-02,271.16,7483.89
2/26/2023 3:00,8.39,2.25,0.81,2.48,1.21,1.64,2/26/2023,2023-02,271.16,7483.89
2/26/2023 4:00,8.44,2.32,0.61,3.33,0.97,1.21,2/26/2023,2023-02,271.16,7483.89
2/26/2023 5:00,8.67,1.92,0.61,3.24,0.97,1.93,2/26/2023,2023-02,271.16,7483.89
2/26/2023 6:00,9.07,2.27,0.61,3.19,1.16,1.84,2/26/2023,2023-02,271.16,7483.89
2/26/2023 7:00,8.35,1.59,0.82,3.1,1.33,1.51,2/26/2023,2023-02,271.16,7483.89
2/26/2023 8:00,14.66,3.53,1.16,5.38,1.88,2.71,2/26/2023,2023-02,271.16,7483.89
2/26/2023 9:00,14.96,3.27,1.1,5.37,2.12,3.1,2/26/2023,2023-02,271.16,7483.89
2/26/2023 10:00,14.29,3.55,1.11,4.76,1.81,3.06,2/26/2023,2023-02,271.16,7483.89
2/26/2023 11:00,15.13,3.78,1.22,5.4,2.02,2.71,2/26/2023,2023-02,271.16,7483.89
2/26/2023 12:00,14.27,3.24,1.17,4.7,1.95,3.21,2/26/2023,2023-02,271.16,7483.89
2/26/2023 13:00,14.51,3.66,1.28,4.63,2.03,2.91,2/26/2023,2023-02,271.16,7483.89
2/26/2023 14:00,14.48,3.62,1.3,4.79,1.83,2.94,2/26/2023,2023-02,271.16,7483.89
2/26/2023 15:00,15.4,3.8,1.24,5.34,1.82,3.2,2/26/2023,2023-02,271.16,7483.89
2/26/2023 16:00,14.33,3.56,1.25,4.77,1.93,2.82,2/26/2023,2023-02,271.16,7483.89
2/26/2023 17:00,14.8,3.35,1.24,5.44,1.93,2.84,2/26/2023,2023-02,271.16,7483.89
2/26/2023 18:00,15.43,3.75,1.2,5.37,1.85,3.26,2/26/2023,2023-02,271.16,7483.89
2/26/2023 19:00,8.67,1.94,0.63,3.25,1.19,1.66,2/26/2023,2023-02,271.16,7483.89
2/26/2023 20:00,8.07,2.17,0.5,2.38,1.36,1.66,2/26/2023,2023-02,271.16,7483.89
2/26/2023 21:00,7.23,1.6,0.59,2.45,1.02,1.57,2/26/2023,2023-02,271.16,7483.89
2/26/2023 22:00,8.99,2.42,0.72,2.99,1.15,1.71,2/26/2023,2023-02,271.16,7483.89
2/26/2023 23:00,8.43,2.03,0.75,2.95,0.94,1.76,2/26/2023,2023-02,271.16,7483.89
2/27/2023 0:00,9.03,2.39,0.54,3.48,1.23,1.39,2/27/2023,2023-02,270.33,7483.89
2/27/2023 1:00,6.92,1.68,0.52,2.37,1.02,1.33,2/27/2023,2023-02,270.33,7483.89
2/27/2023 2:00,8.49,2.09,0.7,2.94,1.4,1.36,2/27/2023,2023-02,270.33,7483.89
2/27/2023 3:00,9.33,2.32,0.75,3.46,1.26,1.54,2/27/2023,2023-02,270.33,7483.89
2/27/2023 4:00,6.95,1.47,0.59,2.64,0.86,1.39,2/27/2023,2023-02,270.33,7483.89
2/27/2023 5:00,9.05,2.19,0.78,2.92,1.19,1.97,2/27/2023,2023-02,270.33,7483.89
2/27/2023 6:00,8.97,2.33,0.74,3.04,1.24,1.62,2/27/2023,2023-02,270.33,7483.89
2/27/2023 7:00,7.06,1.6,0.76,2.26,0.95,1.49,2/27/2023,2023-02,270.33,7483.89
2/27/2023 8:00,15.2,3.7,1.21,5.36,1.94,2.99,2/27/2023,2023-02,270.33,7483.89
